set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_0p3_late_bias_cal.fits,2461181.691932523,143.65492175216684,206.94053205766323,5,True,28.437333181500435,0.9858964990630483,0.9783344662239573
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_0p3_late_bias_cal.fits,2461181.692123727,144.37346003752967,211.12010507974495,5,True,28.712666630744934,0.9908277911576144,0.9980938642546097
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0018_flat_0p3_late_bias_cal.fits,2461181.6923153936,145.57039801157524,211.3343835829271,5,True,28.988666608929634,0.9990423162418505,0.9991068897984677
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0019_flat_0p3_late_bias_cal.fits,2461181.6925069443,141.61814277570835,206.1210680050995,5,True,29.264499619603157,0.9719181874412582,0.9744603584380969
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.692698148,144.72457320875952,205.94607311294226,5,True,29.539833068847656,0.9932374631832456,0.9736330505506171
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.6928898147,149.45805456007375,213.0055342235107,5,True,29.815833047032356,1.0257231075017323,1.007007441003582
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.6930810185,141.24468888292873,207.40552663766815,5,True,30.091166496276855,0.9693551921678482,0.980532780008612
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.693271991,145.99592170568866,208.63536014939748,5,True,30.366166681051254,1.0019626639415873,0.9863469552225174
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6934636575,142.7727859909348,214.1555012703871,5,True,30.642166659235954,0.9798424457240518,1.012444038589344
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.6936555556,146.32791778012196,214.83018955283342,5,True,30.918499901890755,1.0042411362939034,1.0156337027605502
bright_common_src1_src2_src3_src4_src5,V0399 named,light_V0399_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.6938471063,146.9775734346827,213.0083805899515,5,True,31.194332912564278,1.008699690359548,1.007020897518673
